session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T101133_5e64f1,430,7166.667,,,0.0000,,
20260309T101133_5e64f1,431,7183.333,,,0.0000,,
20260309T101133_5e64f1,432,7200.000,,,0.0000,,
20260309T101133_5e64f1,433,7216.667,,,0.0000,,
20260309T101133_5e64f1,434,7233.333,,,0.0000,,
20260309T101133_5e64f1,435,7250.000,,,0.0000,,
20260309T101133_5e64f1,436,7266.667,,,0.0000,,
20260309T101133_5e64f1,437,7283.333,,,0.0000,,
20260309T101133_5e64f1,438,7300.000,,,0.0000,,
20260309T101133_5e64f1,439,7316.667,,,0.0000,,
20260309T101133_5e64f1,440,7333.333,,,0.0000,,
20260309T101133_5e64f1,441,7350.000,,,0.0000,,
20260309T101133_5e64f1,442,7366.667,,,0.0000,,
20260309T101133_5e64f1,443,7383.333,,,0.0000,,
20260309T101133_5e64f1,444,7400.000,,,0.0000,,
20260309T101133_5e64f1,445,7416.667,,,0.0000,,
20260309T101133_5e64f1,446,7433.333,,,0.0000,,
20260309T101133_5e64f1,447,7450.000,,,0.0000,,
20260309T101133_5e64f1,448,7466.667,,,0.0000,,
20260309T101133_5e64f1,449,7483.333,,,0.0000,,
20260309T101133_5e64f1,450,7500.000,,,0.0000,,
20260309T101133_5e64f1,451,7516.667,,,0.0000,,
20260309T101133_5e64f1,452,7533.333,,,0.0000,,
20260309T101133_5e64f1,453,7550.000,,,0.0000,,
20260309T101133_5e64f1,454,7566.667,,,0.0000,,
20260309T101133_5e64f1,455,7583.333,,,0.0000,,
20260309T101133_5e64f1,456,7600.000,,,0.0000,,
20260309T101133_5e64f1,457,7616.667,,,0.0000,,
20260309T101133_5e64f1,458,7633.333,,,0.0000,,
20260309T101133_5e64f1,459,7650.000,,,0.0000,,
20260309T101133_5e64f1,460,7666.667,,,0.0000,,
20260309T101133_5e64f1,461,7683.333,,,0.0000,,
20260309T101133_5e64f1,462,7700.000,,,0.0000,,
20260309T101133_5e64f1,463,7716.667,,,0.0000,,
20260309T101133_5e64f1,464,7733.333,,,0.0000,,
20260309T101133_5e64f1,465,7750.000,,,0.0000,,
20260309T101133_5e64f1,466,7766.667,,,0.0000,,
20260309T101133_5e64f1,467,7783.333,,,0.0000,,
20260309T101133_5e64f1,468,7800.000,,,0.0000,,
20260309T101133_5e64f1,469,7816.667,,,0.0000,,
